Difficulty	Song Name	Link	Primary Color	Secondary Color	Total Notes	Last Note Time	Fever Fill	Fever Time	Long Notes
20	Bluelight (Hard) by brz1128	/scl/fi/d5zailwlhi1qa9ymtmitd/Bluelight-Hard-by-brz1128.txt?rlkey=wmtbrjaalhl1n2d5psf94koyh&dl=1	Vibe	Chill	1312	129.808	366	19.471200	215
19	Electro Cabello (Hard) by Kevin MacLeod (Incompetech)	/scl/fi/o55fb42ovwzsm290fbe8h/Electro-Cabello-Hard-by-Kevin-MacLeod-Incompetech.txt?rlkey=cmlc9n0li5zbo9wm3saz7j9ue&dl=1	Beat	Beat	1821	187.989	471	28.198350	409
20	envelope (Hard) by keisei (feat. Hatsune Miku)	/scl/fi/t2ghy5mlqvn3lziy2zwlt/envelope-Hard-by-keisei-feat.-Hatsune-Miku.txt?rlkey=sgjhdkuv55aqdpxtr8oe2ksad&dl=1	Vibe	Chill	816	115.260	247	17.289000	76
20	Ryokucha (Hard) by Project Skylate	/scl/fi/0i5k64ahvv8ujj6bdw05z/Ryokucha-Hard-by-Project-Skylate.txt?rlkey=5fqndskeprnk4qhd8gk50nts0&dl=1	Beat	Beat	1024	143.019	299	21.452850	128
19	Step Forward (Hard) by Aoi Okutsu [Nash Music Library]	/scl/fi/s4ck2l87eryi8eubtdh9o/Step-Forward-Hard-by-Aoi-Okutsu-Nash-Music-Library.txt?rlkey=amebaprtxud6prk7jewcror3l&dl=1	Rush	Rush	962	121.717	273	18.257550	145
20	You Got Me (Hard) by USAO & Shandy Kubota	/scl/fi/ldlahs8pigbaewoofbdpx/You-Got-Me-Hard-by-USAO-Shandy-Kubota.txt?rlkey=opyt2jyi1gkg8qiv4kdcm2t2m&dl=1	Beat	Vibe	1518	158.394	337	23.759100	506
19	Dimension (Hard) by Creo	/scl/fi/sdqlh8ze380ut4qjwkg7u/Dimension-Hard-by-Creo.txt?rlkey=wda90cqk7qojcqfn2q4ie70li&dl=1	Vibe	Beat	854	116.989	233	17.548350	156
19	Say It Back (Hard) by tv room	/scl/fi/anleduou3x5t2o9ri8o9y/Say-It-Back-Hard-by-tv-room.txt?rlkey=dud8foaxqpt3vfduqixp82jjd&dl=1	Vibe	Beat	1544	161.728	391	24.259200	371
19	Shop 'til You Drop (Hard) by FinnMK	/scl/fi/29glfexwut5pki5782omy/Shop-til-You-Drop-Hard-by-FinnMK.txt?rlkey=cxxe0j3gbnevb94b21u3wxppf&dl=1	Vibe	Vibe	1159	161.873	354	24.280950	98
19	South (Hard) by Kawai Sprite	/scl/fi/lfb03h89mlfzq5z52en61/South-Hard-by-Kawai-Sprite.txt?rlkey=gt59unbepf4kua5yzoxl57re3&dl=1	Chill	Chill	705	87.111	197	13.066650	116
19	Take Your Time (Hard) by Rutra	/scl/fi/z6a8e0wqzs79k2subryjt/Take-Your-Time-Hard-by-Rutra.txt?rlkey=k5vmhdrqnoy0nedprmazk56xj&dl=1	Chill	Beat	1052	110.625	248	16.593750	309
19	No Dice (Hard) by coda	/scl/fi/mliajokm4zxcw1d26sdr1/No-Dice-Hard-by-coda.txt?rlkey=pjoatafwg4alb3397ybqbcv4u&dl=1	Chill	Flow	1269	157.899	364	23.684850	178
19	Crystallize (Hard) by Creo	/scl/fi/3sjrdhp3ttkedm6ys70f7/Crystallize-Hard-by-Creo.txt?rlkey=dqc4annic7hmtymrgdwymjx20&dl=1	Rush	Rush	941	125.292	272	18.793800	125
19	Making Dew (Hard) by coda	/scl/fi/eeii8czqd281d94p43m2k/Making-Dew-Hard-by-coda.txt?rlkey=a4w3qkxsyl4i1lsxuet6dqlih&dl=1	Vibe	Chill	910	154.184	283	23.127600	63
19	New World (Hard) by Hoaprox feat. Rogue [Monstercat]	/scl/fi/5z5wr6jjme8xvxe4jw48o/New-World-Hard-by-Hoaprox-feat.-Rogue-Monstercat.txt?rlkey=vax1gsigjmz4d5aci0cclv1e6&dl=1	Beat	Chill	919	104.523	216	15.678450	273
19	St Tropez (Hard) by Tony Romera & SQWAD [Monstercat]	/scl/fi/dcvyba682wy083svo8toe/St-Tropez-Hard-by-Tony-Romera-SQWAD-Monstercat.txt?rlkey=e3adbxi706zifuvh8qnx89ko9&dl=1	Flow	Chill	932	123.932	267	18.589800	132
19	Window Cleaner: A Tale of Two Gangs (Hard) by Joshua Kaplan (Open Heart Sound)	/scl/fi/h8o6hvubkl4b5pykfjnk2/Window-Cleaner-A-Tale-of-Two-Gangs-Hard-by-Joshua-Kaplan-Open-Heart-Sound.txt?rlkey=jxzsjep0286382ymomeii81iw&dl=1	Rush	Rush	1427	158.271	476	23.740650	0
19	Blush (Hard) by fusq feat. MYLK	/scl/fi/cc15tr0hed8pzfbkky63f/Blush-Hard-by-fusq-feat.-MYLK.txt?rlkey=p54he2ovwadzbtxx4vxo6gsxq&dl=1	Vibe	Flow	1201	162.502	315	24.375300	258
19	Crab Rave (Hard) by Noisestorm [Monstercat]	/scl/fi/lp75gxnhphf6oh22fd809/Crab-Rave-Hard-by-Noisestorm-Monstercat.txt?rlkey=i0nez51w8ekhaw0xxpsjx379s&dl=1	Beat	Chill	878	143.999	237	21.599850	167
19	Another day (Hard) by Rutra	/scl/fi/vrfmhejowitmg8h8kj6f8/Another-day-Hard-by-Rutra.txt?rlkey=hqcdkdt49bkl3h82m347e2acw&dl=1	Vibe	Rush	1037	146.546	289	21.981900	172
19	Chasing Clouds (Hard) by Bad Computer & Danyka Nadeau [Monstercat]	/scl/fi/hyr3new1xbxldykt6roy1/Chasing-Clouds-Hard-by-Bad-Computer-Danyka-Nadeau-Monstercat.txt?rlkey=zlwl8tbtgle39doqxzb4supd6&dl=1	Beat	Chill	1012	136.086	259	20.412900	237
19	Explorers (Hard) by Hinkik	/scl/fi/9e9ayoa0ar91zjhdq557a/Explorers-Hard-by-Hinkik.txt?rlkey=bfboh9hzjcxvs8btrikx181w1&dl=1	Beat	Beat	1163	148.354	315	22.253100	220
19	Insight (Rutra Remix) (Hard) by Haywyre (Remixed by Rutra)	/scl/fi/9zhw178w1mbkezkqmycjp/Insight-Rutra-Remix-Hard-by-Haywyre-Remixed-by-Rutra.txt?rlkey=eeydlu2bgqfti7exrgby2wrk2&dl=1	Rush	Rush	1688	195.011	537	29.251650	78
19	EPIC (Hard) by Tokyo Machine [Monstercat]	/scl/fi/rwomr65ve037ojw81eo52/EPIC-Hard-by-Tokyo-Machine-Monstercat.txt?rlkey=aee5jcuikbexv2lwzz80sse3l&dl=1	Beat	Vibe	871	108.859	210	16.328850	242
19	Galaxy (Hard) by Geoxor	/scl/fi/8gpzry0cao9fjp5hlrw0i/Galaxy-Hard-by-Geoxor.txt?rlkey=fnhl8wkrmq3rzkhgvtse96n1g&dl=1	Rush	Rush	1185	168.569	291	25.285350	313
19	Moonlight (Hard) by Geoxor	/scl/fi/p91gnca1fzm2bw3f4mxku/Moonlight-Hard-by-Geoxor.txt?rlkey=d9dwfvvwrkdlu4gje1793spr7&dl=1	Rush	Rush	1245	162.219	315	24.332850	300
19	Silly Bee (Hard) by Ruka [Nash Music Library]	/scl/fi/ib71a20fm47bwrc1bzbtc/Silly-Bee-Hard-by-Ruka-Nash-Music-Library.txt?rlkey=u0vap9rei4kdyr3iftkfx9dl1&dl=1	Beat	Chill	1171	125.469	302	18.820350	266
19	GAMEBOY (Hard) by Silentroom	/scl/fi/usggq7iumvpkzur03s5sp/GAMEBOY-Hard-by-Silentroom.txt?rlkey=vaf7k5b1wjcsqbph8k8nnp69t&dl=1	Chill	Chill	1172	155.491	266	23.323650	375
19	The Vocab Quiz (Hard) by tv room	/scl/fi/es2jbpej0ursduur73qdr/The-Vocab-Quiz-Hard-by-tv-room.txt?rlkey=h8xlo96yrg45gdcpgkjxed89a&dl=1	Chill	Chill	958	100.874	249	15.131100	213
19	Over It (Hard) by Glaue [Monstercat]	/scl/fi/2fi21kqpn64a9lb00rmth/Over-It-Hard-by-Glaue-Monstercat.txt?rlkey=y3ni6zy1jp9i19rneqjktolxn&dl=1	Flow	Vibe	1079	161.367	306	24.205050	162
19	The Long Drive (Hard) by tv room	/scl/fi/ya7t55mnx4cz7exqx234t/The-Long-Drive-Hard-by-tv-room.txt?rlkey=oervdwdzp8h7u0e1qd850ii34&dl=1	Rush	Beat	1103	127.859	317	19.178850	154
19	Nitro Bot (Hard) by Sentai Express [Just Dance]	/scl/fi/u68kyn64uvd6t1v1tx3d6/Nitro-Bot-Hard-by-Sentai-Express-Just-Dance.txt?rlkey=cvy0ufx3sewi2d8i3py3e19sq&dl=1	Beat	Beat	1563	187.443	441	28.116450	241
19	Show's Startin' (Hard) by FinnMK	/scl/fi/n37idbiicamlugp1soo2m/Show-s-Startin-Hard-by-FinnMK.txt?rlkey=51pa2sz9dsw4e5mm5ub7fa5f6&dl=1	Chill	Rush	1312	147.053	319	22.057950	355
19	Together (Hard) by BSlick (feat. OR3O)	/scl/fi/h1u6asfmm2g2k7gq9uy56/Together-Hard-by-BSlick-feat.-OR3O.txt?rlkey=p5qr0sr59e3v3hy82lz0u6cxx&dl=1	Beat	Beat	1175	140.305	361	21.045750	91
19	Touch (Hard) by MH (Marquan Harper) & Endlessssssleep feat. mayh3mp	/scl/fi/2d0o1jcm12xshsklpqzdd/Touch-Hard-by-MH-Marquan-Harper-Endlessssssleep-feat.-mayh3mp.txt?rlkey=ilwr741a9b4op1t0wyo40qzm8&dl=1	Flow	Rush	1065	140.453	271	21.067950	254
19	HEADACHE (Hard) by atsuover & Rageminer	/scl/fi/5gxk61vlak0el8zekx6ma/HEADACHE-Hard-by-atsuover-Rageminer.txt?rlkey=40f2q0rbm0bf6pjrrull4zri9&dl=1	Vibe	Vibe	906	105.035	301	15.755250	4
19	Infectious (Hard) by Tobu	/scl/fi/wgbrits2cw85ggly7i3ck/Infectious-Hard-by-Tobu.txt?rlkey=2dffysl3bx7sa9ju6j6l4pf51&dl=1	Beat	Rush	1483	142.520	376	21.378000	356
19	Spectronizer (Hard) by Sentai Express [Just Dance]	/scl/fi/qyi7tn2nkrfa1en0k5roe/Spectronizer-Hard-by-Sentai-Express-Just-Dance.txt?rlkey=tnk0stndhde9rb70xdce4twz8&dl=1	Rush	Rush	2244	215.120	651	32.268000	292
19	Don't Dig Down (Hard) by Treblemation ._	/scl/fi/t2lonw6bjb2zleopjd6qt/Don-t-Dig-Down-Hard-by-Treblemation-._..txt?rlkey=xyh8yqwu7ihkkijohc1cdn6pj&dl=1	Vibe	Vibe	1255	141.839	351	21.275850	201
19	Jumper (Hard) by Waterflame	/scl/fi/f95w7xdhusth2ot6jcuvo/Jumper-Hard-by-Waterflame.txt?rlkey=4plk33ad8h7flkwc6es1gr5lc&dl=1	Vibe	Vibe	1106	97.128	305	14.569200	191
19	CRY (Hard) by WHIPPED CREAM [Monstercat]	/scl/fi/l7klp63yrdk8mdzzxm37d/CRY-Hard-by-WHIPPED-CREAM-Monstercat.txt?rlkey=grugxdy5hdv7sml1kcx2tu8xx&dl=1	Flow	Chill	1019	143.570	255	21.535500	255
19	Raining Tacos (Hard) by Parry Gripp	/scl/fi/86ompo0cpvc00f510xd2u/Raining-Tacos-Hard-by-Parry-Gripp.txt?rlkey=9dn689xg8pth1s3jhvej2nfd8&dl=1	Chill	Vibe	599	89.827	178	13.474050	65
19	ATHAZA (Classic Map) [EXTENDED CUT] (Hard) by LeaF (7eaF)	/scl/fi/hzfkfjdx7wpcps6t3qh5z/ATHAZA-Classic-Map-EXTENDED-CUT-Hard-by-LeaF-7eaF.txt?rlkey=zwq2tlrgrskiracfba1qaulid&dl=1	Beat	Rush	1193	157.097	349	23.564550	145
18	Dream (Hard) by Rutra	/scl/fi/0e9kn8upfsxcka9qt827c/Dream-Hard-by-Rutra.txt?rlkey=y9o6cxozd7bbsrlcr836kjzmt&dl=1	Flow	Flow	848	118.658	194	17.798700	267
19	Let You Go (Hard) by Project Skylate	/scl/fi/0jao5b0xorgs9dztigyv2/Let-You-Go-Hard-by-Project-Skylate.txt?rlkey=zw7ehlq0apf0nvr8smpe6kl5k&dl=1	Chill	Flow	992	133.182	283	19.977300	143
18	Play It Cool (Hard) by Terry Zhong feat. Conro [Monstercat]	/scl/fi/sgrfacm0z978ia2eatq7l/Play-It-Cool-Hard-by-Terry-Zhong-feat.-Conro-Monstercat.txt?rlkey=dnjnug31undtg1dfugedn9l89&dl=1	Flow	Rush	1142	154.314	346	23.147100	103
18	Spookeez (Hard) by Kawai Sprite	/scl/fi/c9ndob64o7hksoag08sl9/Spookeez-Hard-by-Kawai-Sprite.txt?rlkey=p8bs76ehngvc6csrgdynkyp6k&dl=1	Chill	Beat	1037	95.947	300	14.392050	138
18	Winter Horrorland (Hard) by Kawai Sprite feat. Bassetfilms	/scl/fi/92eit39fkwqb622k8nsxs/Winter-Horrorland-Hard-by-Kawai-Sprite-feat.-Bassetfilms.txt?rlkey=syz8lqbx1funhu4u6kij1ksao&dl=1	Vibe	Beat	1110	131.414	273	19.712100	293
18	Like You! (Hard) by fusq	/scl/fi/q1pli3wjszhuyo9tjcqnq/Like-You-Hard-by-fusq.txt?rlkey=8gze8vitjlw6anaar0qy33cab&dl=1	Chill	Chill	1281	158.019	359	23.702850	203
18	Shaii (Hard) by Geoxor	/scl/fi/da48ndykkeoej8f7yi9ih/Shaii-Hard-by-Geoxor.txt?rlkey=6ijq1vv5wl2sd9iuc3s6wulsf&dl=1	Chill	Chill	1271	149.645	330	22.446750	283
18	Perfume! (Hard) by fusq	/scl/fi/nncus2psr2gkx344822x0/Perfume-Hard-by-fusq.txt?rlkey=kvjlpdmpmdw3646640enu3v20&dl=1	Vibe	Chill	748	113.073	237	16.960950	37
18	Roblox Anthem ('Here We Go') (Hard) by Giants of Industry	/scl/fi/5d0g6hjl5tyzmwjqqdokj/Roblox-Anthem-Here-We-Go-Hard-by-Giants-of-Industry.txt?rlkey=9u5rpa486j8oy5d1c7npn54o7&dl=1	Chill	Rush	1128	156.942	364	23.541300	35
18	Shape of the Sun (Hard) by Creo	/scl/fi/5cl5518ik7wiymfd3k7sd/Shape-of-the-Sun-Hard-by-Creo.txt?rlkey=2qgnqkzo8upttjcljpci1ribe&dl=1	Flow	Chill	887	110.250	221	16.537500	224
18	Lightmare (Hard) by Creo	/scl/fi/m3dw8rei2ruj625fbmwpb/Lightmare-Hard-by-Creo.txt?rlkey=74skjzvmajh82llr1adyyt9z4&dl=1	Flow	Chill	1047	135.660	264	20.349000	256
18	Octane (Hard) by Creo	/scl/fi/k3x5x9ybri3bt3zdwwt9i/Octane-Hard-by-Creo.txt?rlkey=ol6lxrakmwvn9zrhelwpehia8&dl=1	Flow	Flow	868	128.572	214	19.285800	228
18	Forward (Hard) by Duumu feat. EMIA [Monstercat]	/scl/fi/u8efa97bocb5ptam99aij/Forward-Hard-by-Duumu-feat.-EMIA-Monstercat.txt?rlkey=pjht58bikg26al0pz0w6wmfau&dl=1	Rush	Rush	795	96.060	221	14.409000	132
18	Pico (Hard) by Kawai Sprite	/scl/fi/nccqrel6o9eiaszhcjqzb/Pico-Hard-by-Kawai-Sprite.txt?rlkey=l04zmie1umcnms3rghqx3ialn&dl=1	Beat	Chill	792	80.022	235	12.003300	88
18	Slowly (Hard) by Rutra	/scl/fi/berxpkg2j5bxi7djuieht/Slowly-Hard-by-Rutra.txt?rlkey=mvkiu20fv3n0qwsdcasb574e0&dl=1	Beat	Chill	890	143.808	248	21.571200	148
18	Realms (Hard) by Hinkik & A Himitsu	/scl/fi/dmfnmt2imljx2hz6np4bo/Realms-Hard-by-Hinkik-A-Himitsu.txt?rlkey=zn8k40kywaut6ia1ort4lkfsk&dl=1	Chill	Beat	1344	178.362	401	26.754300	142
18	Spectrum (Hard) by MUZZ [Monstercat]	/scl/fi/la1jx9mvg6ukzk8hqcuom/Spectrum-Hard-by-MUZZ-Monstercat.txt?rlkey=94uzlnl1kd499w9y7pwjynnj8&dl=1	Beat	Beat	1006	139.079	264	20.861850	215
18	Magic (Hard) by Chroma	/scl/fi/z7byishnfqyeuchbyty33/Magic-Hard-by-Chroma.txt?rlkey=uibb1feufeqlvt3iqa3kqoy6c&dl=1	Vibe	Rush	1506	196.101	407	29.415150	286
18	Nautilus (Hard) by Creo	/scl/fi/yyhztdkynb1dmjxfrji9l/Nautilus-Hard-by-Creo.txt?rlkey=d2hehi8cbpr5k3d5inrloej7l&dl=1	Beat	Beat	823	158.225	233	23.733750	124
18	Clouds in the Blue (Hard) by Camellia	/scl/fi/jxghojdfeg46xv3e33rhr/Clouds-in-the-Blue-Hard-by-Camellia.txt?rlkey=8n1uxwi5h33bri9wzebpv4moq&dl=1	Chill	Chill	944	131.687	273	19.753050	125
18	Decoy World VIP [EXTENDED CUT] (Hard) by INTERCOM feat. Park Avenue [Monstercat]	/scl/fi/z073m6r80dimvbxu0celm/Decoy-World-VIP-EXTENDED-CUT-Hard-by-INTERCOM-feat.-Park-Avenue-Monstercat.txt?rlkey=mbemf5r18jub91jmjy5cx92x3&dl=1	Rush	Vibe	1837	264.846	479	39.726900	400
18	Let's Talk (Hard) by Rogue [Monstercat]	/scl/fi/cf7kyaao5pw6sth6kisyy/Let-s-Talk-Hard-by-Rogue-Monstercat.txt?rlkey=fc5xq7bo29altogjv2uy6ezzj&dl=1	Flow	Beat	735	91.932	200	13.789800	136
18	Decoy World VIP (Hard) by INTERCOM feat. Park Avenue [Monstercat]	/scl/fi/sznolkoyne67llyji5hl9/Decoy-World-VIP-Hard-by-INTERCOM-feat.-Park-Avenue-Monstercat.txt?rlkey=p14et2q2t920yognh7n8bxel5&dl=1	Rush	Vibe	825	116.512	199	17.476800	230
18	Hemisphere(Remake ver.) (Hard) by ARForest	/scl/fi/knx8mu195c03tx2h8hlku/Hemisphere-Remake-ver.-Hard-by-ARForest.txt?rlkey=grsjh0aunww0hmipc2fq7wuc7&dl=1	Flow	Vibe	885	143.483	257	21.522450	115
18	Senpai (Hard) by Kawai Sprite	/scl/fi/s8dq0memk1tw4248orxbt/Senpai-Hard-by-Kawai-Sprite.txt?rlkey=iiaqxs6ygrgs663jfb02mz6e9&dl=1	Chill	Vibe	827	95.945	195	14.391750	243
18	Direction (Hard) by garlagan	/scl/fi/we98s3hx8tiwqkrqj5l09/Direction-Hard-by-garlagan.txt?rlkey=xjxq584m6zmztaayvn70p8ygl&dl=1	Rush	Chill	897	136.375	254	20.456250	137
18	On our Planet (Hard) by Silentroom	/scl/fi/nkexx30k49iqhr9lkt2ov/On-our-Planet-Hard-by-Silentroom.txt?rlkey=22wkjmvxv64y7wxx6pj3qugny&dl=1	Chill	Vibe	1255	152.063	343	22.809450	225
18	Dream Dealer (Hard) by Nulb	/scl/fi/ulthwj9aus65bfjbi6v2y/Dream-Dealer-Hard-by-Nulb.txt?rlkey=33ud4w9f3dn3p3fne41cg7w00&dl=1	Chill	Rush	885	99.010	245	14.851500	151
18	Fur Elise (Hard) by Ludwig van Beethoven (Performed by Rousseau)	/scl/fi/rwk4qn12er4g2vubewffe/Fur-Elise-Hard-by-Ludwig-van-Beethoven-Performed-by-Rousseau.txt?rlkey=28r91ym9rpwzz02h56he2q6ej&dl=1	Beat	Beat	1088	145.957	281	21.893550	247
18	Higher (Hard) by Tobu	/scl/fi/lcvtqajxjynwvbizql0re/Higher-Hard-by-Tobu.txt?rlkey=k7vgg99rf8ztrvp14te8r90st&dl=1	Vibe	Vibe	846	104.041	267	15.606150	46
18	LOVERS' OASIS (Hard) by dark cat	/scl/fi/p30v472ckjv6a21oc3qnx/LOVERS-OASIS-Hard-by-dark-cat.txt?rlkey=z5yl1w9vj4sevzvr5bubowofw&dl=1	Rush	Rush	1031	149.426	247	22.413900	292
18	Summer Is Over (Hard) by naruto2413 (feat. Aya Majiro)	/scl/fi/t61juad5z41us8xpwnvfl/Summer-Is-Over-Hard-by-naruto2413-feat.-Aya-Majiro.txt?rlkey=ylvyhu4ic9ljx8mj4cj15nmgo&dl=1	Chill	Beat	806	111.453	229	16.717950	119
18	LOVER (Hard) by atsuover & Rageminer	/scl/fi/brz7nqljlnhuulu4jvhv0/LOVER-Hard-by-atsuover-Rageminer.txt?rlkey=nc2rv9twj09i2nwoujcxjc8y5&dl=1	Beat	Beat	640	74.578	179	11.186700	105
18	Melomania (Hard) by Tobu	/scl/fi/pcg0rtvkh3uret7friec2/Melomania-Hard-by-Tobu.txt?rlkey=3h4q9oc0zuihyv72859zu7r5y&dl=1	Beat	Vibe	870	113.999	245	17.099850	136
18	Sugar Dance (Hard) by The Just Dance Band [Just Dance]	/scl/fi/0n2geqdva40q0ped4xksk/Sugar-Dance-Hard-by-The-Just-Dance-Band-Just-Dance.txt?rlkey=tf8xm3shw2xy4f3ys0qwvgq5j&dl=1	Vibe	Vibe	1475	181.166	430	27.174900	185
18	Delirious (Hard) by Maliboux	/scl/fi/dsa2xogds03zvkkmx7fo4/Delirious-Hard-by-Maliboux.txt?rlkey=mhma1tv9krlfl75u72xugmu55&dl=1	Flow	Beat	672	93.047	188	13.957050	109
18	TAKE A SWIG OF THIS! (Original Version) (Hard) by atsuover & Rageminer	/scl/fi/vtxyyy1upowsxhrc65ykf/TAKE-A-SWIG-OF-THIS-Original-Version-Hard-by-atsuover-Rageminer.txt?rlkey=veel0tejekd3bfaeb7rabvt85&dl=1	Vibe	Rush	839	103.772	275	15.565800	15
18	Brain Power (Classic Map) [EXTENDED CUT] (Hard) by NOMA	/scl/fi/yw7coq1k8byv4gxz8h7tp/Brain-Power-Classic-Map-EXTENDED-CUT-Hard-by-NOMA.txt?rlkey=gklby2sj29f65h6scoajq7kxo&dl=1	Beat	Flow	874	108.135	265	16.220250	80
18	By My Side (Hard) by Synthion feat. Yuuna Nini	/scl/fi/ewyup5y01co7ut6bqiokp/By-My-Side-Hard-by-Synthion-feat.-Yuuna-Nini.txt?rlkey=x4h3bay0tb02jlerfxhkxta1f&dl=1	Flow	Chill	1116	199.505	312	29.925750	180
17	Happy! Lucky! La Kirari (Hard) by Sunao Wada [Nash Music Library]	/scl/fi/ll3s2m34hhdr39l33pspu/Happy-Lucky-La-Kirari-Hard-by-Sunao-Wada-Nash-Music-Library.txt?rlkey=34idtds0pcafyzowzfbkknat1&dl=1	Chill	Flow	1433	160.694	339	24.104100	417
18	The Bubblegum Break (Russy P Remix) (Hard) by pwnion & TotalCadenza (Remixed by Russy P) [Make a Cake]	/scl/fi/bfd5x2k3sexvfjzrbtr1h/The-Bubblegum-Break-Russy-P-Remix-Hard-by-pwnion-TotalCadenza-Remixed-by-Russy-P-Make-a-Cake.txt?rlkey=k2vxroybqui8crhehzkh7mxf4&dl=1	Vibe	Vibe	1042	136.367	339	20.455050	24
17	Gateway (Hard) by fusq	/scl/fi/32d4dha77bsxtp10v9hv6/Gateway-Hard-by-fusq.txt?rlkey=v4nn2964zpzosurws5mtek1e8&dl=1	Chill	Chill	1213	163.888	358	24.583200	140
17	Ink (Hard) by BSlick feat. Swiblet	/scl/fi/xtwrct498migucx26xt76/Ink-Hard-by-BSlick-feat.-Swiblet.txt?rlkey=ieclhiwvzjo1vtm0zd58h9b2a&dl=1	Beat	Chill	711	166.395	170	24.959250	202
17	Phantom (Hard) by F-777 & Wyldfyre1	/scl/fi/6p4dxi0rxdqxo4xaw8orr/Phantom-Hard-by-F-777-Wyldfyre1.txt?rlkey=f2oq7cc3rvcl17gk6gyrhz5xz&dl=1	Vibe	Flow	817	115.556	263	17.333400	30
17	Something in the Water (Hard) by tv room	/scl/fi/4rt81fi6z9ldj80y40ayn/Something-in-the-Water-Hard-by-tv-room.txt?rlkey=9655lrteprmc2bchcrx0etrst&dl=1	Chill	Chill	1191	147.586	305	22.137900	276
17	Carnivores (Hard) by Creo	/scl/fi/6ms4ps76b4zzkifq6i2kh/Carnivores-Hard-by-Creo.txt?rlkey=wlf7cuie1axw3m2akdfhpbz6c&dl=1	Beat	Beat	1106	138.861	285	20.829150	251
17	The Wither (Hard) by BSlick	/scl/fi/tpgkea0d00blh9zbcg6gr/The-Wither-Hard-by-BSlick.txt?rlkey=iaahru1wrh1zrh30maqy1sr9u&dl=1	Vibe	Vibe	931	162.500	245	24.375000	196
17	Ghosting (Hard) by BSlick	/scl/fi/5iw73wqdhdkoe7jxwp3ii/Ghosting-Hard-by-BSlick.txt?rlkey=j4hzo8zlrr9lbwpsn1gn9su2d&dl=1	Beat	Rush	714	112.123	191	16.818450	142
17	Jungle (Hard) by HimitsuHiketsu	/scl/fi/k4uc9jg72zsc0tt2b0ay7/Jungle-Hard-by-HimitsuHiketsu.txt?rlkey=9e1fhzpy1i9lz8adycp8h95ni&dl=1	Chill	Beat	853	169.003	248	25.350450	111
17	Daily Life (Hard) by FinnMK	/scl/fi/ho63kue7hznxbhup7kxxn/Daily-Life-Hard-by-FinnMK.txt?rlkey=a9cevi54ck014oj1ifhikryel&dl=1	Beat	Chill	804	120.020	221	18.003000	141
17	Strong (Hard) by BSlick	/scl/fi/sd2upgfh88ejj8pjxjffu/Strong-Hard-by-BSlick.txt?rlkey=4c23h6rjbv3af2n065ued1o5l&dl=1	Chill	Vibe	1280	166.041	302	24.906150	374
17	Together forever, my lovely lovely video game cartridges (Hard) by Camellia	/scl/fi/7pnhttdmvm1ecwklom071/Together-forever-my-lovely-lovely-video-game-cartridges-Hard-by-Camellia.txt?rlkey=t6rozopddn3hxvdqpmc96w7b7&dl=1	Beat	Beat	1067	129.365	289	19.404750	202
17	Rotasu (Hard) by KepoWorld	/scl/fi/r4nj9xvz5s736oybmoaa3/Rotasu-Hard-by-KepoWorld.txt?rlkey=8m7ewpz1pks696rzohl4xolaw&dl=1	Flow	Flow	697	125.267	147	18.790050	256
17	All Right There (Hard) by BSlick feat. CG5	/scl/fi/w2votfgdgfztu73os4xbt/All-Right-There-Hard-by-BSlick-feat.-CG5.txt?rlkey=8rftf9tz6w0rkormvdreeup78&dl=1	Vibe	Vibe	1048	150.276	274	22.541400	226
17	Sunburst (Hard) by Tobu & Itro	/scl/fi/zaitds380jc2zz28m044d/Sunburst-Hard-by-Tobu-Itro.txt?rlkey=djix8l9n2doizgipxe48za6ym&dl=1	Beat	Beat	553	90.198	169	13.529700	46
17	Lollipop (Hard) by Kanro	/scl/fi/87bwfvle5nvhspqyj8fl0/Lollipop-Hard-by-Kanro.txt?rlkey=hfidtpjmdqer52dssu2x43i4d&dl=1	Vibe	Vibe	791	127.852	216	19.177800	144
17	Find Myself (Hard) by Tobu, Bonalt & Hadi feat. Tom Martensson	/scl/fi/2g85zg3wtvwskazp6l82w/Find-Myself-Hard-by-Tobu-Bonalt-Hadi-feat.-Tom-Martensson.txt?rlkey=c29yxhkfh0nfvhh8bb37vbylj&dl=1	Chill	Vibe	1001	168.035	286	25.205250	145
17	With Your Love (Hard) by Tobu	/scl/fi/tnaxbaos9u85ckp7iddjr/With-Your-Love-Hard-by-Tobu.txt?rlkey=4mocmk5u7q25fzdtv34qrhy2r&dl=1	Chill	Chill	1194	164.990	371	24.748500	82
16	Stadium Rave A (Hard) by Mark Governor	/scl/fi/b5yr2wmh4b1r7zb1s9i9s/Stadium-Rave-A-Hard-by-Mark-Governor.txt?rlkey=nktilo6gubdtpqyehm7hzl65z&dl=1	Beat	Rush	1259	149.578	339	22.436700	243
16	Ena (Hard) by Hinkik	/scl/fi/us58avm0z11rpbsy2ku1p/Ena-Hard-by-Hinkik.txt?rlkey=1mr23lf9i8ytnylkmzwvx1orq&dl=1	Chill	Chill	962	105.280	234	15.792000	260
16	Adopt Me (Hard) by BSlick	/scl/fi/8vzglma2rbg47eqorl509/Adopt-Me-Hard-by-BSlick.txt?rlkey=99rbi5dqckf8rtwpun5mz1h65&dl=1	Vibe	Rush	1158	160.352	364	24.052800	67
